origin_country,origin_iata,dest_country,dest_iata,departure,arrival,duration_minutes,stop_count,carriers,price_eur,price_formatted,segment_count,itinerary_id
BE,BRU,AT,VIE,2026-06-01T05:45:00,2026-06-01T19:20:00,815,1,Scandinavian Airlines,275.28,276 €,2,10141-2606010545--31901-1-17517-2606011920
BE,BRU,AT,VIE,2026-06-01T07:15:00,2026-06-01T19:20:00,725,1,ITA Airways,309.43,310 €,2,10141-2606010715--30727-1-17517-2606011920
BE,BRU,AT,VIE,2026-06-01T20:30:00,2026-06-02T09:05:00,755,1,Croatia Airlines,299.09,300 €,2,10141-2606012030--32401-1-17517-2606020905
BE,BRU,AT,VIE,2026-06-01T09:55:00,2026-06-01T15:35:00,340,1,"Brussels Airlines, Austrian Airlines",681.78,682 €,2,"10141-2606010955--32478,-32544-1-17517-2606011535"
BE,BRU,AT,VIE,2026-06-01T17:45:00,2026-06-02T09:15:00,930,1,SunExpress,257.71,258 €,2,10141-2606011745--31808-1-17517-2606020915
BE,BRU,AT,VIE,2026-06-01T18:55:00,2026-06-02T10:30:00,935,1,ITA Airways,267.2,268 €,2,10141-2606011855--30727-1-17517-2606021030
BE,BRU,AT,VIE,2026-06-01T10:30:00,2026-06-01T14:15:00,225,1,"Brussels Airlines, Lufthansa",1149.8,"1,150 €",2,"10141-2606011030--32478,-32090-1-17517-2606011415"
BE,BRU,AT,VIE,2026-06-01T10:30:00,2026-06-01T14:15:00,225,1,"Brussels Airlines, Austrian Airlines",1150.66,"1,151 €",2,"10141-2606011030--32478,-32544-1-17517-2606011415"
BE,BRU,AT,VIE,2026-06-01T12:45:00,2026-06-01T16:35:00,230,1,"Brussels Airlines, Austrian Airlines",1142.05,"1,143 €",2,"10141-2606011245--32478,-32544-1-17517-2606011635"
BE,BRU,AT,VIE,2026-06-01T19:20:00,2026-06-02T11:10:00,950,1,SWISS,277.54,278 €,2,10141-2606011920--31799-1-17517-2606021110
BE,BRU,AT,VIE,2026-06-01T07:05:00,2026-06-01T19:00:00,715,1,Iberia,368.95,369 €,2,10141-2606010705--32222-1-17517-2606011900
BE,BRU,AT,VIE,2026-06-01T12:45:00,2026-06-01T16:35:00,230,1,"Brussels Airlines, Lufthansa",1157.56,"1,158 €",2,"10141-2606011245--32478,-32090-1-17517-2606011635"
BE,BRU,AT,VIE,2026-06-01T10:50:00,2026-06-01T22:30:00,700,1,British Airways,388.3,389 €,2,10141-2606011050--32480-1-17517-2606012230
BE,BRU,AT,VIE,2026-06-01T07:15:00,2026-06-01T20:25:00,790,2,ITA Airways,346.49,347 €,3,10141-2606010715--30727-2-17517-2606012025
BE,BRU,AT,VIE,2026-06-01T20:00:00,2026-06-02T07:40:00,700,1,Aegean Airlines,393,393 €,2,10141-2606012000--32756-1-17517-2606020740
BE,BRU,AT,VIE,2026-06-01T09:40:00,2026-06-01T13:45:00,245,1,"Brussels Airlines, Austrian Airlines",1139.46,"1,140 €",2,"10141-2606010940--32478,-32544-1-17517-2606011345"
BE,BRU,AT,VIE,2026-06-01T19:35:00,2026-06-02T19:35:00,1440,1,airBaltic,202.55,203 €,2,10141-2606011935--32610-1-17517-2606021935
BE,BRU,AT,VIE,2026-06-01T13:25:00,2026-06-01T18:45:00,320,1,"LOT, Austrian Airlines",923.94,924 €,2,"10141-2606011325--32093,-32544-1-17517-2606011845"
BE,BRU,AT,VIE,2026-06-01T19:45:00,2026-06-02T11:40:00,955,1,Iberia,324.25,325 €,2,10141-2606011945--32222-1-17517-2606021140
BE,BRU,AT,VIE,2026-06-01T18:55:00,2026-06-02T12:00:00,1025,2,ITA Airways,302.53,303 €,3,10141-2606011855--30727-2-17517-2606021200
BE,BRU,AT,VIE,2026-06-01T18:50:00,2026-06-02T09:15:00,865,1,Turkish Airlines,358.61,359 €,2,10141-2606011850--31734-1-17517-2606020915
BE,BRU,AT,VIE,2026-06-01T11:20:00,2026-06-02T09:35:00,1335,2,Scandinavian Airlines,248.23,249 €,3,10141-2606011120--31901-2-17517-2606020935
BE,BRU,AT,VIE,2026-06-01T09:30:00,2026-06-01T14:15:00,285,1,"Brussels Airlines, Austrian Airlines",1167.04,"1,168 €",2,"10141-2606010930--32478,-32544-1-17517-2606011415"
BE,BRU,AT,VIE,2026-06-01T10:15:00,2026-06-01T16:15:00,360,1,"LOT, Austrian Airlines",924.8,925 €,2,"10141-2606011015--32093,-32544-1-17517-2606011615"
BE,BRU,AT,VIE,2026-06-01T09:30:00,2026-06-01T14:15:00,285,1,"Brussels Airlines, Lufthansa",1168.76,"1,169 €",2,"10141-2606010930--32478,-32090-1-17517-2606011415"
BE,BRU,AT,VIE,2026-06-01T10:55:00,2026-06-02T09:35:00,1360,2,Scandinavian Airlines,254.27,255 €,3,10141-2606011055--31901-2-17517-2606020935
BE,BRU,AT,VIE,2026-06-01T09:40:00,2026-06-01T16:15:00,395,2,"airBaltic, LOT",879.16,880 €,3,"10141-2606010940--32610,-32093-2-17517-2606011615"
BE,BRU,AT,VIE,2026-06-01T18:55:00,2026-06-02T11:30:00,995,2,ITA Airways,349.94,350 €,3,10141-2606011855--30727-2-17517-2606021130
BE,BRU,AT,VIE,2026-06-01T21:10:00,2026-06-02T19:20:00,1330,2,Scandinavian Airlines,265.47,266 €,3,10141-2606012110--31901-2-17517-2606021920
BE,BRU,AT,VIE,2026-06-01T18:05:00,2026-06-02T12:00:00,1075,2,ITA Airways,346.49,347 €,3,10141-2606011805--30727-2-17517-2606021200
BE,BRU,AT,VIE,2026-06-01T15:00:00,2026-06-01T19:35:00,275,1,"Brussels Airlines, SWISS",1379.07,"1,380 €",2,"10141-2606011500--32478,-31799-1-17517-2606011935"
BE,BRU,AT,VIE,2026-06-01T10:50:00,2026-06-01T18:35:00,465,1,British Airways,816.67,817 €,2,10141-2606011050--32480-1-17517-2606011835
BE,BRU,AT,VIE,2026-06-01T18:50:00,2026-06-02T12:50:00,1080,1,Turkish Airlines,356.61,357 €,2,10141-2606011850--31734-1-17517-2606021250
BE,BRU,AT,VIE,2026-06-01T19:55:00,2026-06-02T15:50:00,1195,2,LOT,328.39,329 €,3,10141-2606011955--32093-2-17517-2606021550
BE,BRU,AT,VIE,2026-06-01T14:05:00,2026-06-02T13:00:00,1375,1,SKY express,287.02,288 €,2,10141-2606011405--31869-1-17517-2606021300
BE,BRU,AT,VIE,2026-06-01T09:25:00,2026-06-01T14:45:00,320,1,"Brussels Airlines, Austrian Airlines",1236.86,"1,237 €",2,"10141-2606010925--32478,-32544-1-17517-2606011445"
BE,BRU,AT,VIE,2026-06-01T20:30:00,2026-06-02T18:45:00,1335,1,Croatia Airlines,296.5,297 €,2,10141-2606012030--32401-1-17517-2606021845
BE,BRU,AT,VIE,2026-06-01T06:20:00,2026-06-01T11:10:00,290,1,"Brussels Airlines, SWISS",1379.07,"1,380 €",2,"10141-2606010620--32478,-31799-1-17517-2606011110"
BE,BRU,AT,VIE,2026-06-01T18:05:00,2026-06-02T11:30:00,1045,2,ITA Airways,388.73,389 €,3,10141-2606011805--30727-2-17517-2606021130
BE,BRU,AT,VIE,2026-06-01T09:20:00,2026-06-02T09:05:00,1425,1,Croatia Airlines,296.5,297 €,2,10141-2606010920--32401-1-17517-2606020905
BE,BRU,AT,VIE,2026-06-01T13:40:00,2026-06-02T10:30:00,1250,2,ITA Airways,346.49,347 €,3,10141-2606011340--30727-2-17517-2606021030
BE,BRU,AT,VIE,2026-06-01T15:00:00,2026-06-02T12:00:00,1260,2,ITA Airways,346.49,347 €,3,10141-2606011500--30727-2-17517-2606021200
BE,BRU,AT,VIE,2026-06-01T09:40:00,2026-06-01T18:45:00,545,2,"airBaltic, LOT",820.55,821 €,3,"10141-2606010940--32610,-32093-2-17517-2606011845"
BE,BRU,AT,VIE,2026-06-01T10:50:00,2026-06-01T16:25:00,335,1,"Brussels Airlines, Austrian Airlines",1338.56,"1,339 €",2,"10141-2606011050--32478,-32544-1-17517-2606011625"
BE,BRU,AT,VIE,2026-06-01T15:20:00,2026-06-01T20:55:00,335,1,"Brussels Airlines, LOT",1342.83,"1,343 €",2,"10141-2606011520--32478,-32093-1-17517-2606012055"
BE,BRU,AT,VIE,2026-06-01T11:15:00,2026-06-02T10:40:00,1405,1,Aegean Airlines,388.73,389 €,2,10141-2606011115--32756-1-17517-2606021040
BE,BRU,AT,VIE,2026-06-01T11:15:00,2026-06-02T07:40:00,1225,1,Aegean Airlines,464.58,465 €,2,10141-2606011115--32756-1-17517-2606020740
BE,BRU,AT,VIE,2026-06-01T19:05:00,2026-06-02T10:50:00,945,1,Finnair,641.65,642 €,2,10141-2606011905--32317-1-17517-2606021050
BE,BRU,AT,VIE,2026-06-01T10:30:00,2026-06-02T07:40:00,1270,1,Aegean Airlines,512.84,513 €,2,10141-2606011030--32756-1-17517-2606020740
BE,BRU,AT,VIE,2026-06-01T10:30:00,2026-06-02T10:40:00,1450,1,Aegean Airlines,457.68,458 €,2,10141-2606011030--32756-1-17517-2606021040
BE,BRU,AT,VIE,2026-06-01T15:45:00,2026-06-02T06:15:00,870,1,EgyptAir,847.09,848 €,2,10141-2606011545--32353-1-17517-2606020615
BE,BRU,AT,VIE,2026-06-01T14:25:00,2026-06-02T17:40:00,1635,1,TAP Air Portugal,500.78,501 €,2,10141-2606011425--31781-1-17517-2606021740
BE,BRU,AT,VIE,2026-06-01T15:45:00,2026-06-02T14:30:00,1365,1,EgyptAir,662.82,663 €,2,10141-2606011545--32353-1-17517-2606021430
BE,BRU,AT,VIE,2026-06-01T15:15:00,2026-06-01T19:25:00,250,1,"Scandinavian Airlines, Austrian Airlines",3745.87,"3,746 €",2,"10141-2606011515--31901,-32544-1-17517-2606011925"
BE,BRU,AT,VIE,2026-06-01T11:20:00,2026-06-01T21:05:00,585,2,"Scandinavian Airlines, Ethiopian Airlines",1682.47,"1,683 €",3,"10141-2606011120--31901,-32340-2-17517-2606012105"
BE,BRU,AT,VIE,2026-06-01T21:45:00,2026-06-02T12:55:00,910,1,Emirates,1697.5,"1,698 €",2,10141-2606012145--32348-1-17517-2606021255
BE,BRU,AT,VIE,2026-06-01T10:55:00,2026-06-02T06:40:00,1185,1,Etihad Airways,1359.54,"1,360 €",2,10141-2606011055--32339-1-17517-2606020640
BE,BRU,AT,VIE,2026-06-01T10:20:00,2026-06-01T18:45:00,505,2,Scandinavian Airlines,3578.7,"3,579 €",3,10141-2606011020--31901-2-17517-2606011845
BE,BRU,AT,VIE,2026-06-01T05:45:00,2026-06-01T18:45:00,780,2,Scandinavian Airlines,3594.21,"3,595 €",3,10141-2606010545--31901-2-17517-2606011845
BE,BRU,AT,VIE,2026-06-01T20:30:00,2026-06-02T18:45:00,1335,2,Scandinavian Airlines,3578.7,"3,579 €",3,10141-2606012030--31901-2-17517-2606021845
BE,BRU,AT,VIE,2026-06-01T19:10:00,2026-06-02T18:45:00,1415,2,Scandinavian Airlines,3588.18,"3,589 €",3,10141-2606011910--31901-2-17517-2606021845
BE,BRU,DE,BER,2026-06-01T16:30:00,2026-06-01T17:55:00,85,0,Brussels Airlines,92.65,93 €,1,10141-2606011630--32478-0-9828-2606011755
BE,BRU,DE,BER,2026-06-01T06:20:00,2026-06-01T07:45:00,85,0,Brussels Airlines,92.65,93 €,1,10141-2606010620--32478-0-9828-2606010745
BE,BRU,DE,BER,2026-06-01T09:25:00,2026-06-01T10:50:00,85,0,Brussels Airlines,131.65,132 €,1,10141-2606010925--32478-0-9828-2606011050
BE,BRU,DE,BER,2026-06-01T18:40:00,2026-06-01T20:00:00,80,0,Brussels Airlines,92.65,93 €,1,10141-2606011840--32478-0-9828-2606012000
BE,BRU,DE,BER,2026-06-01T20:50:00,2026-06-01T22:15:00,85,0,Brussels Airlines,92.65,93 €,1,10141-2606012050--32478-0-9828-2606012215
BE,BRU,DE,BER,2026-06-01T08:05:00,2026-06-01T11:15:00,190,1,KLM,113.18,114 €,2,10141-2606010805--32132-1-9828-2606011115
BE,BRU,DE,BER,2026-06-01T09:30:00,2026-06-01T12:55:00,205,1,Lufthansa,129.99,130 €,2,10141-2606010930--32090-1-9828-2606011255
BE,BRU,DE,BER,2026-06-01T06:20:00,2026-06-01T10:10:00,230,1,KLM,113.18,114 €,2,10141-2606010620--32132-1-9828-2606011010
BE,BRU,DE,BER,2026-06-01T10:20:00,2026-06-01T13:55:00,215,1,Scandinavian Airlines,145.82,146 €,2,10141-2606011020--31901-1-9828-2606011355
BE,BRU,DE,BER,2026-06-01T10:25:00,2026-06-01T13:35:00,190,1,KLM,169.18,170 €,2,10141-2606011025--32132-1-9828-2606011335
BE,BRU,NL,AMS,2026-06-01T10:25:00,2026-06-01T11:20:00,55,0,KLM,173.11,174 €,1,10141-2606011025--32132-0-9451-2606011120
BE,BRU,NL,AMS,2026-06-01T15:10:00,2026-06-01T16:05:00,55,0,KLM,156.11,157 €,1,10141-2606011510--32132-0-9451-2606011605
BE,BRU,NL,AMS,2026-06-01T08:05:00,2026-06-01T09:00:00,55,0,KLM,156.11,157 €,1,10141-2606010805--32132-0-9451-2606010900
BE,BRU,NL,AMS,2026-06-01T06:20:00,2026-06-01T07:10:00,50,0,KLM,156.11,157 €,1,10141-2606010620--32132-0-9451-2606010710
BE,BRU,NL,AMS,2026-06-01T10:20:00,2026-06-01T14:10:00,230,1,Scandinavian Airlines,129.12,130 €,2,10141-2606011020--31901-1-9451-2606011410
BE,BRU,NL,AMS,2026-06-01T09:25:00,2026-06-02T08:10:00,1365,1,easyJet,81,81 €,2,10141-2606010925--32356-1-9451-2606020810
BE,BRU,NL,AMS,2026-06-01T05:45:00,2026-06-01T09:40:00,235,1,Scandinavian Airlines,129.12,130 €,2,10141-2606010545--31901-1-9451-2606010940
BE,BRU,NL,AMS,2026-06-01T18:05:00,2026-06-02T09:40:00,935,1,Vueling Airlines,82,82 €,2,10141-2606011805--31685-1-9451-2606020940
BE,BRU,NL,AMS,2026-06-01T10:55:00,2026-06-01T20:40:00,585,1,Scandinavian Airlines,117.74,118 €,2,10141-2606011055--31901-1-9451-2606012040
BE,BRU,NL,AMS,2026-06-01T21:25:00,2026-06-02T09:40:00,735,1,Vueling Airlines,82,82 €,2,10141-2606012125--31685-1-9451-2606020940
BE,BRU,NL,AMS,2026-06-01T15:15:00,2026-06-01T22:05:00,410,1,Vueling Airlines,107,107 €,2,10141-2606011515--31685-1-9451-2606012205
BE,BRU,NL,AMS,2026-06-01T15:15:00,2026-06-01T21:35:00,380,1,Scandinavian Airlines,129.12,130 €,2,10141-2606011515--31901-1-9451-2606012135
BE,BRU,NL,AMS,2026-06-01T15:15:00,2026-06-01T19:35:00,260,1,Scandinavian Airlines,148.6,149 €,2,10141-2606011515--31901-1-9451-2606011935
BE,BRU,NL,AMS,2026-06-01T10:25:00,2026-06-01T17:50:00,445,1,Vueling Airlines,133,133 €,2,10141-2606011025--31685-1-9451-2606011750
BE,BRU,NL,AMS,2026-06-01T10:55:00,2026-06-01T18:15:00,440,1,Scandinavian Airlines,171.52,172 €,2,10141-2606011055--31901-1-9451-2606011815
BE,BRU,NL,AMS,2026-06-01T21:10:00,2026-06-02T10:05:00,775,1,Scandinavian Airlines,114.81,115 €,2,10141-2606012110--31901-1-9451-2606021005
BE,BRU,NL,AMS,2026-06-01T09:25:00,2026-06-01T19:15:00,590,1,ITA Airways,169,169 €,2,10141-2606010925--30727-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T15:15:00,2026-06-01T20:40:00,325,1,Iberia,207.29,208 €,2,10141-2606011515--32222-1-9451-2606012040
BE,BRU,NL,AMS,2026-06-01T11:35:00,2026-06-01T17:05:00,330,1,ITA Airways,244,244 €,2,10141-2606011135--30727-1-9451-2606011705
BE,BRU,NL,AMS,2026-06-01T10:50:00,2026-06-01T14:50:00,240,1,British Airways,268.57,269 €,2,10141-2606011050--32480-1-9451-2606011450
BE,BRU,NL,AMS,2026-06-01T10:30:00,2026-06-01T14:05:00,215,1,Lufthansa,276.16,277 €,2,10141-2606011030--32090-1-9451-2606011405
BE,BRU,NL,AMS,2026-06-01T15:05:00,2026-06-01T20:35:00,330,1,British Airways,224.62,225 €,2,10141-2606011505--32480-1-9451-2606012035
BE,BRU,NL,AMS,2026-06-01T18:55:00,2026-06-02T11:00:00,965,1,ITA Airways,127,127 €,2,10141-2606011855--30727-1-9451-2606021100
BE,BRU,NL,AMS,2026-06-01T14:25:00,2026-06-01T17:40:00,195,1,Lufthansa,276.16,277 €,2,10141-2606011425--32090-1-9451-2606011740
BE,BRU,NL,AMS,2026-06-01T20:30:00,2026-06-02T09:40:00,790,1,Scandinavian Airlines,151.53,152 €,2,10141-2606012030--31901-1-9451-2606020940
BE,BRU,NL,AMS,2026-06-01T10:25:00,2026-06-01T17:50:00,445,1,Iberia,254.7,255 €,2,10141-2606011025--32222-1-9451-2606011750
BE,BRU,NL,AMS,2026-06-01T09:35:00,2026-06-01T15:00:00,325,1,Lufthansa,260.3,261 €,2,10141-2606010935--32090-1-9451-2606011500
BE,BRU,NL,AMS,2026-06-01T09:30:00,2026-06-01T14:05:00,275,1,Lufthansa,276.16,277 €,2,10141-2606010930--32090-1-9451-2606011405
BE,BRU,NL,AMS,2026-06-01T16:25:00,2026-06-01T20:20:00,235,1,Lufthansa,260.3,261 €,2,10141-2606011625--32090-1-9451-2606012020
BE,BRU,NL,AMS,2026-06-01T13:45:00,2026-06-01T20:20:00,395,1,Lufthansa,260.3,261 €,2,10141-2606011345--32090-1-9451-2606012020
BE,BRU,NL,AMS,2026-06-01T08:40:00,2026-06-01T15:00:00,380,1,Lufthansa,260.3,261 €,2,10141-2606010840--32090-1-9451-2606011500
BE,BRU,NL,AMS,2026-06-01T14:50:00,2026-06-01T22:15:00,445,1,Austrian Airlines,259.01,260 €,2,10141-2606011450--32544-1-9451-2606012215
BE,BRU,NL,AMS,2026-06-01T17:30:00,2026-06-01T22:15:00,285,1,Austrian Airlines,259.01,260 €,2,10141-2606011730--32544-1-9451-2606012215
BE,BRU,NL,AMS,2026-06-01T15:40:00,2026-06-01T22:15:00,395,1,Austrian Airlines,259.01,260 €,2,10141-2606011540--32544-1-9451-2606012215
BE,BRU,NL,AMS,2026-06-01T08:30:00,2026-06-01T14:05:00,335,1,Lufthansa,276.16,277 €,2,10141-2606010830--32090-1-9451-2606011405
BE,BRU,NL,AMS,2026-06-01T07:00:00,2026-06-01T10:35:00,215,1,Lufthansa,305.98,306 €,2,10141-2606010700--32090-1-9451-2606011035
BE,BRU,NL,AMS,2026-06-01T17:30:00,2026-06-01T22:10:00,280,1,Lufthansa,276.16,277 €,2,10141-2606011730--32090-1-9451-2606012210
BE,BRU,NL,AMS,2026-06-01T14:50:00,2026-06-01T19:15:00,265,1,Austrian Airlines,341.75,342 €,2,10141-2606011450--32544-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T06:45:00,2026-06-01T10:30:00,225,1,Lufthansa,330.12,331 €,2,10141-2606010645--32090-1-9451-2606011030
BE,BRU,NL,AMS,2026-06-01T10:20:00,2026-06-01T16:20:00,360,1,Aer Lingus,343,343 €,2,10141-2606011020--32753-1-9451-2606011620
BE,BRU,NL,AMS,2026-06-01T18:10:00,2026-06-01T22:15:00,245,1,SWISS,368.99,369 €,2,10141-2606011810--31799-1-9451-2606012215
BE,BRU,NL,AMS,2026-06-01T10:30:00,2026-06-01T14:05:00,215,1,"Brussels Airlines, Lufthansa",378.38,379 €,2,"10141-2606011030--32478,-32090-1-9451-2606011405"
BE,BRU,NL,AMS,2026-06-01T06:50:00,2026-06-01T11:35:00,285,1,Austrian Airlines,371.4,372 €,2,10141-2606010650--32544-1-9451-2606011135
BE,BRU,NL,AMS,2026-06-01T14:25:00,2026-06-01T17:40:00,195,1,"Brussels Airlines, Lufthansa",378.38,379 €,2,"10141-2606011425--32478,-32090-1-9451-2606011740"
BE,BRU,NL,AMS,2026-06-01T15:00:00,2026-06-01T19:15:00,255,1,SWISS,441.73,442 €,2,10141-2606011500--31799-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T07:50:00,2026-06-01T12:40:00,290,1,LOT,448.16,449 €,2,10141-2606010750--32093-1-9451-2606011240
BE,BRU,NL,AMS,2026-06-01T09:40:00,2026-06-01T14:10:00,270,1,SWISS,481.04,482 €,2,10141-2606010940--31799-1-9451-2606011410
BE,BRU,NL,AMS,2026-06-01T07:00:00,2026-06-01T10:35:00,215,1,"Brussels Airlines, Lufthansa",408.55,409 €,2,"10141-2606010700--32478,-32090-1-9451-2606011035"
BE,BRU,NL,AMS,2026-06-01T17:30:00,2026-06-01T22:10:00,280,1,"Brussels Airlines, Lufthansa",378.38,379 €,2,"10141-2606011730--32478,-32090-1-9451-2606012210"
BE,BRU,NL,AMS,2026-06-01T14:50:00,2026-06-01T19:15:00,265,1,"Brussels Airlines, Austrian Airlines",455.96,456 €,2,"10141-2606011450--32478,-32544-1-9451-2606011915"
BE,BRU,NL,AMS,2026-06-01T17:30:00,2026-06-01T22:15:00,285,1,"Brussels Airlines, Austrian Airlines",455.96,456 €,2,"10141-2606011730--32478,-32544-1-9451-2606012215"
BE,BRU,NL,AMS,2026-06-01T09:40:00,2026-06-01T15:35:00,355,1,airBaltic,366.4,367 €,2,10141-2606010940--32610-1-9451-2606011535
BE,BRU,NL,AMS,2026-06-01T07:40:00,2026-06-01T17:00:00,560,1,Royal Air Maroc,232.72,233 €,2,10141-2606010740--31927-1-9451-2606011700
BE,BRU,NL,AMS,2026-06-01T20:15:00,2026-06-02T11:00:00,885,1,ITA Airways,149.97,150 €,2,10141-2606012015--30727-1-9451-2606021100
BE,BRU,NL,AMS,2026-06-01T15:00:00,2026-06-01T22:15:00,435,2,"Brussels Airlines, SWISS",306.84,307 €,3,"10141-2606011500--32478,-31799-2-9451-2606012215"
BE,BRU,NL,AMS,2026-06-01T11:20:00,2026-06-01T16:00:00,280,1,Scandinavian Airlines,480.95,481 €,2,10141-2606011120--31901-1-9451-2606011600
BE,BRU,NL,AMS,2026-06-01T06:50:00,2026-06-01T11:35:00,285,1,"Brussels Airlines, Austrian Airlines",486.12,487 €,2,"10141-2606010650--32478,-32544-1-9451-2606011135"
BE,BRU,NL,AMS,2026-06-01T09:50:00,2026-06-01T16:50:00,420,1,Austrian Airlines,371.4,372 €,2,10141-2606010950--32544-1-9451-2606011650
BE,BRU,NL,AMS,2026-06-01T20:50:00,2026-06-02T09:05:00,735,1,British Airways,224.62,225 €,2,10141-2606012050--32480-1-9451-2606020905
BE,BRU,NL,AMS,2026-06-01T19:10:00,2026-06-02T09:40:00,870,1,Scandinavian Airlines,196,196 €,2,10141-2606011910--31901-1-9451-2606020940
BE,BRU,NL,AMS,2026-06-01T06:20:00,2026-06-01T14:10:00,470,2,"Brussels Airlines, SWISS",369.25,370 €,3,"10141-2606010620--32478,-31799-2-9451-2606011410"
BE,BRU,NL,AMS,2026-06-01T07:15:00,2026-06-01T17:05:00,590,1,ITA Airways,299,299 €,2,10141-2606010715--30727-1-9451-2606011705
BE,BRU,NL,AMS,2026-06-01T11:20:00,2026-06-01T21:05:00,585,1,Scandinavian Airlines,301.93,302 €,2,10141-2606011120--31901-1-9451-2606012105
BE,BRU,NL,AMS,2026-06-01T18:55:00,2026-06-02T09:40:00,885,1,Air Europa,200.83,201 €,2,10141-2606011855--32680-1-9451-2606020940
BE,BRU,NL,AMS,2026-06-01T12:45:00,2026-06-01T20:20:00,455,1,Lufthansa,391.05,392 €,2,10141-2606011245--32090-1-9451-2606012020
BE,BRU,NL,AMS,2026-06-01T21:10:00,2026-06-02T08:15:00,665,1,Scandinavian Airlines,270.21,271 €,2,10141-2606012110--31901-1-9451-2606020815
BE,BRU,NL,AMS,2026-06-01T20:30:00,2026-06-02T07:30:00,660,1,Scandinavian Airlines,273.23,274 €,2,10141-2606012030--31901-1-9451-2606020730
BE,BRU,NL,AMS,2026-06-01T12:45:00,2026-06-01T21:55:00,550,1,Lufthansa,336.67,337 €,2,10141-2606011245--32090-1-9451-2606012155
BE,BRU,NL,AMS,2026-06-01T10:50:00,2026-06-01T19:15:00,505,1,ITA Airways,367,367 €,2,10141-2606011050--30727-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T20:00:00,2026-06-02T11:20:00,920,1,Aegean Airlines,202.08,203 €,2,10141-2606012000--32756-1-9451-2606021120
BE,BRU,NL,AMS,2026-06-01T11:20:00,2026-06-01T19:10:00,470,1,Scandinavian Airlines,405.96,406 €,2,10141-2606011120--31901-1-9451-2606011910
BE,BRU,NL,AMS,2026-06-01T06:55:00,2026-06-01T14:10:00,435,1,SWISS,441.73,442 €,2,10141-2606010655--31799-1-9451-2606011410
BE,BRU,NL,AMS,2026-06-01T10:20:00,2026-06-01T17:30:00,430,2,Scandinavian Airlines,465.44,466 €,3,10141-2606011020--31901-2-9451-2606011730
BE,BRU,NL,AMS,2026-06-01T19:10:00,2026-06-02T07:30:00,740,1,Scandinavian Airlines,273.23,274 €,2,10141-2606011910--31901-1-9451-2606020730
BE,BRU,NL,AMS,2026-06-01T09:50:00,2026-06-01T16:50:00,420,1,"Brussels Airlines, Austrian Airlines",486.12,487 €,2,"10141-2606010950--32478,-32544-1-9451-2606011650"
BE,BRU,NL,AMS,2026-06-01T09:25:00,2026-06-02T11:00:00,1535,1,ITA Airways,134.11,135 €,2,10141-2606010925--30727-1-9451-2606021100
BE,BRU,NL,AMS,2026-06-01T09:20:00,2026-06-01T19:15:00,595,1,Croatia Airlines,347.79,348 €,2,10141-2606010920--32401-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T07:15:00,2026-06-01T19:15:00,720,1,ITA Airways,291.33,292 €,2,10141-2606010715--30727-1-9451-2606011915
BE,BRU,NL,AMS,2026-06-01T21:15:00,2026-06-02T09:10:00,715,1,Air Serbia,295.64,296 €,2,10141-2606012115--32181-1-9451-2606020910
BE,BRU,NL,AMS,2026-06-01T19:55:00,2026-06-02T09:05:00,790,1,Austrian Airlines,270.21,271 €,2,10141-2606011955--32544-1-9451-2606020905
BE,BRU,NL,AMS,2026-06-01T20:30:00,2026-06-02T10:30:00,840,1,Croatia Airlines,263.06,264 €,2,10141-2606012030--32401-1-9451-2606021030
BE,BRU,NL,AMS,2026-06-01T18:55:00,2026-06-02T18:15:00,1400,1,Scandinavian Airlines,159,159 €,2,10141-2606011855--31901-1-9451-2606021815
BE,BRU,NL,AMS,2026-06-01T11:35:00,2026-06-02T11:00:00,1405,1,ITA Airways,163,163 €,2,10141-2606011135--30727-1-9451-2606021100
BE,BRU,NL,AMS,2026-06-01T06:20:00,2026-06-01T18:25:00,725,2,"Brussels Airlines, SWISS",328.56,329 €,3,"10141-2606010620--32478,-31799-2-9451-2606011825"
BE,BRU,NL,AMS,2026-06-01T11:10:00,2026-06-01T21:55:00,645,1,Turkish Airlines,385.61,386 €,2,10141-2606011110--31734-1-9451-2606012155
BE,BRU,NL,AMS,2026-06-01T18:05:00,2026-06-02T11:00:00,1015,1,ITA Airways,264.61,265 €,2,10141-2606011805--30727-1-9451-2606021100
BE,BRU,NL,AMS,2026-06-01T06:30:00,2026-06-01T18:15:00,705,1,Finnair,390.45,391 €,2,10141-2606010630--32317-1-9451-2606011815
BE,BRU,NL,AMS,2026-06-01T11:20:00,2026-06-02T10:05:00,1365,1,Scandinavian Airlines,202.55,203 €,2,10141-2606011120--31901-1-9451-2606021005
BE,BRU,NL,AMS,2026-06-01T11:15:00,2026-06-02T11:20:00,1445,1,Aegean Airlines,202.08,203 €,2,10141-2606011115--32756-1-9451-2606021120
BE,BRU,NL,AMS,2026-06-01T19:25:00,2026-06-02T09:00:00,815,1,SWISS,368.99,369 €,2,10141-2606011925--31799-1-9451-2606020900
